Year,Team,Pace,ORtg,DRtg,NRtg,TS%,eFG%,TOV%,ORB%,FT/FGA
2020,Charlotte Hornets,95.8,106.3,113.3,-7.0,0.539,0.546,13.1,23.9,0.159
2020,Atlanta Hawks,103.0,107.2,114.8,-7.6,0.554,0.543,12.7,21.6,0.233
2020,Cleveland Cavaliers,98.7,107.5,115.4,-7.9,0.553,0.56,11.7,24.6,0.164
2020,Golden State Warriors,100.3,105.2,113.8,-8.6,0.54,0.553,13.7,21.5,0.193
2021,Utah Jazz,98.5,117.6,108.3,9.3,0.597,0.507,10.3,24.5,0.159
2021,Los Angeles Clippers,96.9,117.6,111.2,6.4,0.599,0.531,11.9,22.7,0.186
2021,Phoenix Suns,97.2,117.2,111.3,5.9,0.597,0.534,12.4,20.8,0.194
2021,Milwaukee Bucks,102.2,117.2,111.4,5.8,0.593,0.536,11.5,23.3,0.157
2021,Philadelphia 76ers,99.5,113.2,107.6,5.6,0.579,0.521,13.8,23.2,0.2
2021,Denver Nuggets,97.1,117.1,112.1,5.0,0.588,0.545,12.9,24.7,0.2
2021,Brooklyn Nets,99.5,118.3,113.8,4.5,0.61,0.531,11.1,21.4,0.187
2021,Los Angeles Lakers,98.7,109.9,107.1,2.8,0.569,0.526,13.7,22.5,0.184
2021,Dallas Mavericks,97.3,115.4,113.0,2.4,0.582,0.534,11.5,21.1,0.197
2021,New York Knicks,95.9,110.6,108.2,2.4,0.559,0.509,11.7,21.9,0.196
2021,Atlanta Hawks,97.6,115.7,113.3,2.4,0.581,0.53,11.1,24.4,0.19
2021,Portland Trail Blazers,98.4,117.8,116.0,1.8,0.577,0.546,11.2,23.0,0.203
2021,Boston Celtics,98.3,114.0,112.5,1.5,0.574,0.539,12.8,24.3,0.215
2021,Golden State Warriors,102.2,111.1,110.1,1.0,0.583,0.522,13.1,17.9,0.223
2021,Memphis Grizzlies,100.4,112.0,111.0,1.0,0.56,0.535,13.1,24.2,0.196
2021,Miami Heat,96.6,111.2,111.2,0.0,0.581,0.542,13.8,19.4,0.183
2021,Indiana Pacers,101.6,112.4,112.4,0.0,0.575,0.531,12.7,20.2,0.201
2021,New Orleans Pelicans,100.1,113.5,113.8,-0.3,0.57,0.55,11.9,26.3,0.186
2021,Toronto Raptors,99.2,112.0,112.5,-0.5,0.567,0.543,14.4,20.8,0.234
2021,Chicago Bulls,99.0,111.1,112.0,-0.9,0.575,0.538,11.6,22.3,0.196
2021,San Antonio Spurs,98.9,111.0,112.8,-1.8,0.554,0.541,11.8,20.0,0.174
2021,Washington Wizards,104.1,111.2,113.0,-1.8,0.569,0.539,12.5,21.3,0.217
2021,Charlotte Hornets,98.3,110.9,112.8,-1.9,0.564,0.55,13.2,23.5,0.163
2021,Sacramento Kings,100.0,113.6,117.2,-3.6,0.578,0.557,12.1,21.3,0.199
2021,Detroit Pistons,97.9,108.0,112.5,-4.5,0.556,0.541,12.6,21.9,0.195
2021,Minnesota Timberwolves,101.6,109.5,115.0,-5.5,0.555,0.556,13.3,22.7,0.207
2021,Houston Rockets,101.4,107.1,114.9,-7.8,0.553,0.555,12.9,19.8,0.201
2021,Cleveland Cavaliers,97.3,105.8,114.4,-8.6,0.543,0.556,13.0,23.6,0.183
2021,Orlando Magic,98.7,105.1,114.5,-9.4,0.527,0.547,11.5,21.6,0.169
2021,Oklahoma City Thunder,101.0,103.5,114.0,-10.5,0.539,0.547,11.5,21.2,0.167
2022,Boston Celtics,96.6,114.4,106.9,7.5,0.578,0.502,12.5,24.0,0.183
2022,Phoenix Suns,99.8,114.8,107.3,7.5,0.581,0.51,13.0,22.3,0.195
2022,Utah Jazz,97.1,116.7,110.5,6.2,0.589,0.521,10.9,25.4,0.164
2022,Memphis Grizzlies,100.3,114.6,109.0,5.6,0.553,0.523,13.3,30.0,0.195
2022,Golden State Warriors,98.4,112.5,106.9,5.6,0.582,0.509,13.0,22.8,0.201
2022,Miami Heat,95.9,113.7,109.1,4.6,0.584,0.524,13.8,23.5,0.209
2022,Dallas Mavericks,95.4,112.8,109.4,3.4,0.572,0.521,12.2,21.3,0.185
2022,Milwaukee Bucks,99.9,115.1,111.8,3.3,0.58,0.536,11.6,23.0,0.165
2022,Philadelphia 76ers,96.2,113.5,110.8,2.7,0.578,0.524,12.1,20.1,0.192
2022,Minnesota Timberwolves,100.9,114.3,111.7,2.6,0.573,0.535,14.2,24.4,0.227
2022,Denver Nuggets,97.8,114.5,112.1,2.4,0.59,0.537,11.7,21.9,0.188
2022,Toronto Raptors,96.0,112.9,110.5,2.4,0.543,0.535,14.4,28.4,0.199
2022,Cleveland Cavaliers,96.1,111.9,109.7,2.2,0.571,0.52,12.3,24.0,0.172
2022,Atlanta Hawks,97.7,116.5,114.9,1.6,0.581,0.543,11.5,23.0,0.177
2022,Brooklyn Nets,99.0,113.6,112.8,0.8,0.576,0.521,11.7,23.9,0.201
2022,Charlotte Hornets,100.0,114.1,113.7,0.4,0.572,0.544,13.1,23.3,0.187
2022,San Antonio Spurs,100.0,112.4,112.3,0.1,0.556,0.532,12.1,23.7,0.176
2022,Los Angeles Clippers,98.0,110.1,110.1,0.0,0.564,0.514,12.0,20.6,0.167
2022,New York Knicks,95.9,110.4,110.5,-0.1,0.55,0.521,11.7,25.1,0.198
2022,Chicago Bulls,98.3,113.2,113.6,-0.4,0.579,0.541,11.9,20.4,0.199
2022,New Orleans Pelicans,97.2,112.0,113.0,-1.0,0.557,0.547,13.0,26.9,0.196
2022,Los Angeles Lakers,100.1,110.3,113.3,-3.0,0.567,0.54,12.2,21.1,0.192
2022,Washington Wizards,97.0,111.1,114.5,-3.4,0.568,0.529,10.7,20.9,0.202
2022,Indiana Pacers,98.0,112.6,116.1,-3.5,0.564,0.552,11.9,25.5,0.204
2022,Sacramento Kings,99.8,109.9,115.3,-5.4,0.561,0.551,11.9,21.3,0.176
2022,Detroit Pistons,98.4,106.0,113.8,-7.8,0.533,0.541,13.1,23.4,0.226
2022,Orlando Magic,99.2,104.5,112.5,-8.0,0.538,0.532,11.7,19.8,0.196
2022,Oklahoma City Thunder,98.6,104.6,112.8,-8.2,0.53,0.533,11.8,21.8,0.169
2022,Houston Rockets,100.9,108.4,116.7,-8.3,0.565,0.554,12.3,21.7,0.206
2022,Portland Trail Blazers,98.3,107.8,116.9,-9.1,0.55,0.559,12.7,22.9,0.222
2023,Boston Celtics,98.5,118.0,111.5,6.5,0.6,0.528,11.3,22.1,0.18
2023,Cleveland Cavaliers,95.7,116.1,110.6,5.5,0.59,0.535,14.4,23.6,0.21
2023,Philadelphia 76ers,96.9,117.7,113.3,4.4,0.608,0.541,13.0,21.6,0.217
2023,Memphis Grizzlies,101.1,115.1,111.2,3.9,0.57,0.526,13.1,26.5,0.206
2023,Milwaukee Bucks,100.5,115.4,111.9,3.5,0.583,0.52,10.4,25.0,0.175
2023,Denver Nuggets,98.1,117.6,114.2,3.4,0.601,0.543,12.2,24.8,0.201
2023,New York Knicks,97.1,117.8,114.8,3.0,0.577,0.536,11.4,28.3,0.21
2023,Sacramento Kings,100.3,119.4,116.8,2.6,0.608,0.563,12.6,22.7,0.203
2023,Phoenix Suns,98.2,115.1,113.0,2.1,0.57,0.532,12.9,26.6,0.234
2023,New Orleans Pelicans,99.1,114.4,112.5,1.9,0.582,0.543,13.4,24.7,0.212
2023,Golden State Warriors,101.6,116.1,114.4,1.7,0.6,0.54,12.3,24.4,0.214
2023,Toronto Raptors,97.1,115.5,114.0,1.5,0.555,0.565,15.3,27.8,0.223
2023,Chicago Bulls,98.5,113.5,112.2,1.3,0.587,0.544,13.5,20.1,0.197
2023,Oklahoma City Thunder,101.1,115.2,114.2,1.0,0.57,0.547,14.4,24.7,0.222
2023,Brooklyn Nets,98.3,115.0,114.1,0.9,0.598,0.53,12.2,19.6,0.212
2023,Los Angeles Lakers,101.3,114.5,113.9,0.6,0.582,0.535,10.9,22.8,0.171
2023,Los Angeles Clippers,98.0,115.0,114.5,0.5,0.588,0.543,11.7,22.9,0.195
2023,Atlanta Hawks,100.7,116.6,116.3,0.3,0.579,0.552,12.4,25.1,0.206
2023,Dallas Mavericks,96.6,116.8,116.7,0.1,0.599,0.549,11.9,18.0,0.226
2023,Minnesota Timberwolves,101.0,113.7,113.8,-0.1,0.592,0.54,13.3,21.5,0.225
2023,Miami Heat,96.3,113.0,113.3,-0.3,0.574,0.561,14.5,22.8,0.198
2023,Utah Jazz,100.5,115.8,116.7,-0.9,0.584,0.541,10.9,26.8,0.205
2023,Washington Wizards,98.6,114.4,115.6,-1.2,0.585,0.54,11.0,22.6,0.194
2023,Orlando Magic,99.3,111.6,114.2,-2.6,0.573,0.55,13.1,23.8,0.211
2023,Indiana Pacers,101.1,114.6,117.7,-3.1,0.581,0.554,13.0,23.4,0.229
2023,Portland Trail Blazers,98.6,114.8,118.8,-4.0,0.589,0.563,12.1,22.4,0.217
2023,Charlotte Hornets,100.8,109.2,115.3,-6.1,0.55,0.544,12.5,23.8,0.211
2023,Houston Rockets,99.0,111.4,119.3,-7.9,0.554,0.564,11.8,30.2,0.218
2023,Detroit Pistons,99.0,110.7,118.9,-8.2,0.561,0.557,11.9,24.9,0.231
2023,San Antonio Spurs,101.6,110.2,120.0,-9.8,0.554,0.576,12.0,25.6,0.201
2024,Boston Celtics,97.2,123.2,111.6,11.6,0.609,0.523,10.8,24.9,0.145
2024,Oklahoma City Thunder,99.8,119.5,112.1,7.4,0.608,0.53,13.6,21.1,0.202
2024,Minnesota Timberwolves,97.1,115.6,109.0,6.6,0.594,0.515,12.9,23.2,0.197
2024,Denver Nuggets,96.8,118.5,113.0,5.5,0.589,0.526,11.2,25.5,0.195
2024,New York Knicks,95.2,118.2,113.4,4.8,0.574,0.543,12.3,29.4,0.176
2024,New Orleans Pelicans,97.9,117.4,112.9,4.5,0.591,0.541,12.9,24.4,0.186
2024,Los Angeles Clippers,97.2,118.8,115.4,3.4,0.599,0.541,11.7,24.4,0.183
2024,Philadelphia 76ers,97.5,116.9,113.8,3.1,0.574,0.537,13.1,24.8,0.215
2024,Phoenix Suns,98.3,117.6,114.6,3.0,0.603,0.536,11.3,25.0,0.178
2024,Indiana Pacers,101.7,121.0,118.0,3.0,0.606,0.556,12.1,23.8,0.228
2024,Golden State Warriors,99.2,117.8,115.2,2.6,0.586,0.539,11.5,27.5,0.195
2024,Milwaukee Bucks,99.9,118.4,115.8,2.6,0.601,0.539,10.6,21.8,0.189
2024,Cleveland Cavaliers,97.2,115.2,112.7,2.5,0.586,0.535,12.3,23.2,0.19
2024,Dallas Mavericks,100.1,117.6,115.4,2.2,0.592,0.548,12.1,22.2,0.184
2024,Orlando Magic,96.9,113.4,111.3,2.1,0.577,0.543,13.8,25.3,0.206
2024,Miami Heat,96.2,114.0,112.2,1.8,0.578,0.543,12.7,21.8,0.174
2024,Sacramento Kings,98.8,116.9,115.2,1.7,0.582,0.555,12.5,24.5,0.213
2024,Houston Rockets,99.0,114.5,113.4,1.1,0.565,0.533,12.2,25.1,0.219
2024,Los Angeles Lakers,100.9,115.9,115.3,0.6,0.601,0.55,11.7,19.9,0.153
2024,Chicago Bulls,96.3,114.9,116.3,-1.4,0.568,0.556,12.7,25.1,0.195
2024,Atlanta Hawks,100.1,117.2,119.4,-2.2,0.576,0.572,12.4,27.1,0.192
2024,Brooklyn Nets,96.9,113.2,116.1,-2.9,0.561,0.543,11.4,25.2,0.193
2024,Utah Jazz,99.5,115.5,120.4,-4.9,0.579,0.567,10.9,28.1,0.182
2024,San Antonio Spurs,101.1,110.0,116.4,-6.4,0.563,0.555,11.7,22.9,0.174
2024,Toronto Raptors,99.4,112.3,118.8,-6.5,0.566,0.566,12.2,24.2,0.172
2024,Memphis Grizzlies,98.2,107.2,114.3,-7.1,0.543,0.551,13.5,23.8,0.195
2024,Detroit Pistons,99.8,109.7,118.8,-9.1,0.562,0.558,11.1,23.9,0.221
2024,Washington Wizards,102.7,110.5,119.6,-9.1,0.567,0.562,12.0,20.0,0.201
2024,Portland Trail Blazers,97.2,108.3,117.5,-9.2,0.539,0.558,12.8,27.5,0.216
2024,Charlotte Hornets,97.3,109.3,119.8,-10.5,0.56,0.572,12.3,21.1,0.188
2025,Oklahoma City Thunder,100.0,120.3,107.5,12.8,0.593,0.513,14.9,24.2,0.211
2025,Boston Celtics,95.7,120.6,111.1,9.5,0.591,0.522,11.6,25.7,0.154
2025,Cleveland Cavaliers,99.8,121.7,112.2,9.5,0.607,0.528,12.6,25.9,0.181
2025,Minnesota Timberwolves,97.3,116.6,111.5,5.1,0.588,0.532,13.2,25.8,0.178
2025,Los Angeles Clippers,97.5,115.1,110.3,4.8,0.589,0.536,13.7,24.4,0.189
2025,Memphis Grizzlies,103.3,117.7,113.0,4.7,0.588,0.533,12.9,28.7,0.206
2025,Houston Rockets,98.6,115.3,110.8,4.5,0.553,0.528,12.8,31.7,0.186
2025,New York Knicks,96.7,118.5,114.3,4.2,0.589,0.549,13.1,26.0,0.176
2025,Denver Nuggets,99.8,119.9,116.0,3.9,0.604,0.542,11.3,26.7,0.173
2025,Golden State Warriors,98.7,115.0,111.7,3.3,0.568,0.541,14.1,27.3,0.189
2025,Milwaukee Bucks,99.3,115.9,113.4,2.5,0.598,0.533,11.4,19.3,0.174
2025,Indiana Pacers,99.9,116.5,114.3,2.2,0.594,0.546,13.1,21.3,0.19
2025,Detroit Pistons,99.8,115.0,113.1,1.9,0.58,0.539,13.3,26.2,0.214
2025,Los Angeles Lakers,97.6,115.9,114.7,1.2,0.593,0.539,12.2,23.3,0.178
2025,Miami Heat,96.2,113.5,112.9,0.6,0.576,0.543,12.5,22.3,0.157
2025,Sacramento Kings,98.2,116.7,116.2,0.5,0.582,0.557,12.5,25.4,0.2
2025,Orlando Magic,96.1,109.4,109.6,-0.2,0.55,0.538,15.0,25.3,0.22
2025,Atlanta Hawks,102.6,114.6,115.7,-1.1,0.579,0.56,13.8,26.3,0.202
2025,Dallas Mavericks,99.2,114.8,116.0,-1.2,0.583,0.54,11.6,23.3,0.179
2025,Chicago Bulls,102.8,114.1,115.6,-1.5,0.585,0.539,10.8,22.3,0.178
2025,San Antonio Spurs,99.3,114.4,117.2,-2.8,0.575,0.551,12.0,24.3,0.158
2025,Portland Trail Blazers,98.8,111.7,114.7,-3.0,0.555,0.543,13.6,29.2,0.204
2025,Phoenix Suns,97.1,116.2,119.3,-3.1,0.595,0.552,10.9,22.6,0.191
2025,Toronto Raptors,99.7,110.5,114.8,-4.3,0.553,0.541,13.2,27.3,0.222
2025,Philadelphia 76ers,97.4,111.9,118.2,-6.3,0.563,0.57,14.3,23.4,0.194
2025,Brooklyn Nets,96.4,108.5,115.8,-7.3,0.552,0.557,13.7,24.5,0.218
2025,Utah Jazz,100.0,111.2,120.4,-9.2,0.568,0.559,10.3,26.9,0.185
2025,Charlotte Hornets,97.6,107.3,116.6,-9.3,0.537,0.547,11.9,26.5,0.19
2025,New Orleans Pelicans,99.1,110.4,119.9,-9.5,0.552,0.564,12.3,26.3,0.19
2025,Washington Wizards,100.9,106.8,119.1,-12.3,0.546,0.548,11.4,22.7,0.202
2026,Oklahoma City Thunder,99.3,118.9,107.7,11.2,0.599,0.519,14.6,22.3,0.184
2026,San Antonio Spurs,99.9,119.6,111.3,8.3,0.595,0.522,11.5,26.2,0.18
2026,Detroit Pistons,99.3,117.9,109.7,8.2,0.583,0.517,14.8,30.9,0.251
2026,Boston Celtics,94.8,120.8,112.7,8.1,0.583,0.523,11.4,29.2,0.189
2026,New York Knicks,96.8,119.8,113.3,6.5,0.59,0.541,13.1,29.3,0.206
2026,Houston Rockets,96.1,118.6,113.2,5.4,0.576,0.53,12.1,34.8,0.189
2026,Denver Nuggets,98.4,122.6,117.4,5.2,0.616,0.543,10.4,23.6,0.196
2026,Charlotte Hornets,96.8,119.4,114.4,5.0,0.589,0.54,11.6,30.5,0.186
2026,Cleveland Cavaliers,99.9,119.2,115.1,4.1,0.595,0.543,13.1,26.9,0.209
2026,Minnesota Timberwolves,100.5,116.8,113.5,3.3,0.592,0.529,13.0,25.7,0.22
2026,Toronto Raptors,98.4,115.9,113.0,2.9,0.581,0.54,14.3,25.5,0.222
2026,Atlanta Hawks,101.7,116.1,113.7,2.4,0.584,0.546,13.9,24.4,0.206
2026,Miami Heat,103.4,116.7,114.5,2.2,0.58,0.54,12.8,25.4,0.193
2026,Los Angeles Lakers,98.3,118.2,116.4,1.8,0.609,0.555,13.0,23.9,0.191
2026,Phoenix Suns,97.2,115.4,113.9,1.5,0.568,0.541,14.5,28.9,0.217
2026,Los Angeles Clippers,96.5,117.3,116.1,1.2,0.602,0.545,12.9,23.7,0.197
2026,Orlando Magic,100.0,114.9,114.3,0.6,0.576,0.545,13.1,25.0,0.223
2026,Philadelphia 76ers,99.4,115.4,115.5,-0.1,0.572,0.541,13.3,26.2,0.212
2026,Portland Trail Blazers,100.5,114.4,114.7,-0.3,0.57,0.541,13.5,31.3,0.215
2026,Golden State Warriors,99.0,115.0,115.6,-0.6,0.584,0.553,14.0,25.8,0.198
2026,New Orleans Pelicans,100.3,114.4,118.9,-4.5,0.568,0.555,12.4,27.0,0.199
2026,Chicago Bulls,102.5,113.0,118.1,-5.1,0.58,0.553,11.1,23.1,0.19
2026,Dallas Mavericks,101.7,111.2,116.5,-5.3,0.564,0.546,11.4,23.2,0.183
2026,Memphis Grizzlies,101.3,112.9,118.8,-5.9,0.57,0.562,13.3,24.7,0.203
2026,Milwaukee Bucks,97.6,112.9,119.3,-6.4,0.589,0.558,11.7,21.1,0.215
2026,Indiana Pacers,101.0,110.9,118.8,-7.9,0.568,0.556,11.7,21.7,0.218
2026,Utah Jazz,102.3,114.1,122.3,-8.2,0.575,0.578,12.4,26.2,0.227
2026,Sacramento Kings,99.2,111.4,121.5,-10.1,0.56,0.572,12.3,25.9,0.216
2026,Brooklyn Nets,97.1,108.7,119.0,-10.3,0.559,0.571,13.2,23.6,0.225
2026,Washington Wizards,101.4,111.0,122.7,-11.7,0.566,0.563,11.7,24.1,0.232
